feito_por,tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
FABRICIO,PE-07870/2016,http://blogdofinfa.com.br/2016/06/serra-talhada-luciano-duque-50-nena-17-dantas-13-e-victor-7-diz-instituto-multipla.html,10828442000184,PE,25771,1,P,0.0,,,Luciano Duque,0.38,Sebastiao Oliveira,0.063,Marquinhos Dantas,0.043,Dr Nena,0.04,Carlos Evandro,0.033,Dr Fonseca,0.03,Victor Oliveira,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FABRICIO,PE-08425/2016,http://blogdofinfa.com.br/2016/08/angelo-larga-na-frente-contra-guga-e-julio.html,10828442000184,PE,25810,1,P,1.0,,,Angelo Ferreira,0.56,Guga Lins,0.333,Julio Cezar Leite,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FABRICIO,PE-08425/2016,http://blogdofinfa.com.br/tag/sertania/page/9,10828442000184,PE,25810,1,P,0.0,,,Angelo Ferreira,0.437,Guga Lins,0.31,Julio Cezar Leite,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PE-08608/2016,http://joseliamaria.com/2016/06/adalberto-cavalcanti-ptb-lidera-intencoes-de-voto-em-petrolina-na-primeira-avaliacao-do-instituto-multipla/,10828442000184,PE,25216,1,P,1.0,,,ADALBERTO CAVALCANTI,0.348,ODACY AMORIM,0.294,MIGUEL COELHO,14.2,GUILHERME COELHO,8.2,PERPETUA RODRIGUES,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PE-08608/2016,http://joseliamaria.com/2016/06/adalberto-cavalcanti-ptb-lidera-intencoes-de-voto-em-petrolina-na-primeira-avaliacao-do-instituto-multipla/,10828442000184,PE,25216,1,P,1.0,,,ADALBERTO CAVALCANTI,0.32,ODACY AMORIM,0.28,MIGUEL COELHO,14.4,CANDIDATO DO PREFEITO JULIO LOSSIO,13.2,PERPETUA RODRIGUES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PE-08608/2016,http://joseliamaria.com/2016/06/adalberto-cavalcanti-ptb-lidera-intencoes-de-voto-em-petrolina-na-primeira-avaliacao-do-instituto-multipla/,10828442000184,PE,25216,1,P,0.0,,,ADALBERTO CAVALCANTI,16.8,JULIO LOSSIO,8.2,ODACY AMORIM,7.8,MIGUEL COELHO,4.2,GONZAGA PATRIOTA,1.2,CORONEL LEITE,1.0,FERNANDO FILHO,1.0,GUILHERME COELHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00004/2012,http://compras.dados.gov.br/licitacoes/v1/licitacoes?uasg=160113,10175063000132,PR,77771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00005/2012,http://compras.dados.gov.br/licitacoes/v1/licitacoes?uasg=160113,10175063000132,PR,75221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00006/2012,http://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/desclassificados/2017/2/,10175063000132,PR,77453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00016/2012,https://gemeditora.blogspot.com/2012/,13456969000113,PR,75590,1,V,0.0,,,EMERSON PASTRI,17.11,NELIA LEONI,9.9,EMERSON SETE,8.1,VALDOMIR VICHET,7.2,ANGELINA,7.2,MARCIA,7.2,GUSTAVO MARCOS,6.3,JOAO JULIO,6.3,ISMAEL,5.4,MARIA ANTONIA,5.4,TIAO DA VILA,5.4,JOSE LUIZ,4.5,GOIABA,3.6,CARLAO,2.7,ROGERIO,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00016/2012,https://gemeditora.blogspot.com/2012/,13456969000113,PR,75590,1,P,1.0,,,AFONSO,39.6,MEIRE,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00019/2012,http://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/classificados/2014/1/,13456969000113,PR,76910,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00023/2012,http://livrozilla.com/doc/417951/exemplar-de-assinante-da-imprensa-nacional,13456969000113,PR,74128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00030/2012,http://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/desclassificados/2017/10/,13456969000113,PR,75434,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00031/2012,http://livrozilla.com/doc/1022943/procuradoria-geral-de-justi%C3%A7a---minist%C3%A9rio-p%C3%BAblico,13456969000113,PR,75558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00039/2016,http://grupoparanacomunicacao.com.br/administracao-do-prefeito-luizao-mantem-mais-de-90-de-aprovacao/,10175063000132,PR,75043,1,P,,,,MARLI PAULINO,70.79,VEREADOR PASSARINHO,12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00140/2012,https://issuu.com/folharegionaldecianorte/docs/folharegionaldecianorte571,13456969000113,PR,76538,1,P,,,,TATINHA,47.5,LUCIANA,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00186/2012,https://www.escavador.com/diarios/668519/TRT-9/J/2018-06-13/328925356/movimentacao-do-processo-0010460-1320165090001,13456969000113,PR,76236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00192/2012,https://189.9.128.64/download/diretoria-colegiada-atas/atas/2013/extrato-ata-43-06-11-2013.pdf,13456969000113,PR,78298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00199/2012,https://issuu.com/metropole/docs/metropole19-9-12,10175063000132,PR,75353,1,P,0.0,,,RATINHO JR,23.5,DUCCI,21.75,FRUET,16.75,RAFAEL GRECA,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00199/2012,https://issuu.com/metropole/docs/metropole19-9-12,10175063000132,PR,75353,1,P,1.0,,,RATINHO JR,30.75,DUCCI,27.75,FRUET,20.75,RAFAEL GRECA,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00203/2012,https://mileneana.blogspot.com/2013/,13456969000113,PR,76155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00209/2012,https://fuxicosdequitandinha.blogspot.com/2012/09/saiu-pesquisa-duas.html,10175063000132,PR,78018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00219/2012,http://www.dnit.gov.br/download/diretoria-colegiada-atas/atas/2014/extrato-ata-16-16-05-2014.pdf,10175063000132,PR,76031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00263/2016,https://issuu.com/eudesalves/docs/jornal_123,10175063000132,PR,75221,1,P,0.0,,,BLUM,31.67,ELISANGELA,18.33,RICKLI,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00263/2016,https://issuu.com/eudesalves/docs/jornal_123,10175063000132,PR,75221,1,P,1.0,,,BLUM,45.0,ELISANGELA,26.0,RICKLI,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00284/2012,http://livrozilla.com/doc/848340/tribunal-regional-do-trabalho---pr,13456969000113,PR,74950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00365/2012,https://elniopohlmann.blogspot.com/2012/10/pesquisa-evidencia-confirma-o.html#!,13456969000113,PR,84611,1,P,1.0,,,CARLOS DE PAULA,72.71,WALTER VOLPATO,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00376/2012,https://issuu.com/folharegionaldecianorte/docs/frc_ed574_07_outubro_2012/9,13456969000113,PR,76538,1,P,,,,TATINHA,51.0,LUCIANA,32.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00405/2016,https://opiadesaojose.blogspot.com/2016/09/toninho-lidera-segunda-pesquisa.html,10175063000132,PR,78859,1,P,1.0,,,TONINHO DA FARMACIA,56.08,SYLVIO MONTEIRO,25.38,MAURO KNORST,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00407/2012,http://livrozilla.com/doc/319079/153-3-ineditoriais---nova-central-sindical-dos-trabalhado...,10175063000132,PR,76210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00528/2012,https://ivaiporaemdebate.blogspot.com/2012/,13456969000113,PR,76236,1,P,1.0,,,GIL,40.1,CYRO,30.5,JAFFER,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00558/2012,https://issuu.com/asemananews/docs/253,10175063000132,PR,75353,1,P,1.0,,,RATINHO JR,30.0,LUCIANO DUCCI,23.0,GUSTAVO FRUET,21.2,RAFAEL GRECA,8.0,BRUNO MEIRINHO,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00558/2012,https://www.esmaelmorais.com.br/2012/10/segundo-o-datapicler-ducci-e-fruet-estao-tecnicamente-empatados/,10175063000132,PR,75353,1,P,0.0,,,RATINHO JR,25.9,LUCIANO DUCCI,19.6,GUSTAVO FRUET,15.9,RAFAEL GRECA,5.8,BRUNO MEIRINHO,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00577/2012,http://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/desclassificados/2017/8/,13456969000113,PR,74187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00585/2012,https://www.esmaelmorais.com.br/2012/10/pesquisa-aponta-lideranca-de-cleon-do-pmdb-com-50-em-pitanga/,13456969000113,PR,77712,1,P,,,,CLEON COSME,50.25,ALTAIR ZAMPIER,33.5,JOSE OSNY,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00593/2012,http://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/desclassificados/2018/1/,10175063000132,PR,75523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00603/2012,https://opengovus.com/npi/1578681540,13456969000113,PR,74489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00680/2012,https://opengovus.com/npi/1366459257,13456969000113,PR,76678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00681/2012,https://www.fabiocampana.com.br/2012/10/datapicler-fruet-48-ratinho-358-e-indecisos-107/,10175063000132,PR,75353,1,P,0.0,,,GUSTAVO FRUET,44.3,RATINHO JUNIOR,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00681/2012,https://www.fabiocampana.com.br/2012/10/datapicler-fruet-48-ratinho-358-e-indecisos-107/,10175063000132,PR,75353,1,P,1.0,,,GUSTAVO FRUET,48.0,RATINHO JUNIOR,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00712/2012,https://www.fabiocampana.com.br/2012/10/datapicler-fruet-51-ratinho-jr-35/,10175063000132,PR,75353,1,P,0.0,,,GUSTAVO FRUET,45.8,RATINHO JUNIOR,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-00712/2012,https://www.fabiocampana.com.br/2012/10/datapicler-fruet-51-ratinho-jr-35/,10175063000132,PR,75353,1,P,1.0,,,GUSTAVO FRUET,51.0,RATINHO JUNIOR,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-01043/2016,https://paranavai.portaldacidade.com/noticias/politica/pesquisa-mostra-vantagem-do-delegado-kiq-tetilla-e-yamakawa-estao-empatados,10175063000132,PR,77496,1,P,0.0,,,DELEGADO KIQ,33.98,MAURICIO YAMAKAWA,13.59,VALDIR TETILLA,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-01043/2016,https://paranavai.portaldacidade.com/noticias/politica/pesquisa-mostra-vantagem-do-delegado-kiq-tetilla-e-yamakawa-estao-empatados,10175063000132,PR,77496,1,P,1.0,,,DELEGADO KIQ,47.09,VALDIR TETILLA,21.36,MAURICIO YAMAKAWA,19.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-01814/2016,http://www.cmf.sc.gov.br/vereador/edinon-manoel-da-rosa,10175063000132,PR,75973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-02248/2016,https://issuu.com/jornalinformativopopular/docs/edi____o_244_especial_elei____o,10175063000132,PR,79251,1,P,,,,CESAR MATUCHESKI,55.23,PROFESSORA EVANILDE,22.22,AMARILDO CARVALHO,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-02317/2016,https://tasabendo.com.br/politica/segunda-pesquisa-da-tribuna-mostra-tauillo-na-frente-novamente/,10175063000132,PR,74837,1,P,,,,TAUILLO TEZELLI,45.08,RODRIGO SALVADORI,21.41,REGINA DUBAY,18.89,PROFESSOR EVALDO,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-02772/2016,https://agoralitoral.wordpress.com/2016/08/18/com-43-andre-pioli-lidera-primeira-pesquisa-de-intencao-de-votos-em-paranagua/,10175063000132,PR,77453,1,P,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-02772/2016,https://agoralitoral.wordpress.com/2016/08/18/com-43-andre-pioli-lidera-primeira-pesquisa-de-intencao-de-votos-em-paranagua/,10175063000132,PR,77453,1,P,1.0,,,ANDRE PIOLI,43.07,MARCELO ROQUE,19.41,ALCEUZINHO MARON,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-04294/2016,http://www.bocasanta.com.br/index.php?p=YWxyb3RsaXMvemlnYWxpX2FsYWNhaW5Aemh6P2NlbnVsaV9pbHJhZ2k9NTU1NiZsdW1vdGVfb2RhY2llPTU1NTY,10175063000132,PR,74837,1,P,,,,TAUILLO TEZELLI,43.21,RODRIGO SALVADORI,23.46,REGINA DUBAY,21.48,PROFESSOR EVALDO,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-04920/2016,https://issuu.com/isaldo/docs/correio_de_noticias_-_29_30_e_31-07,10175063000132,PR,78859,1,P,1.0,,,TONINHO DA FARMACIA,47.18,SYLVIO MONTEIRO NETO,22.02,ELOI BASTOS,3.31,MAURO KNORST,1.99,PEDRO SCHERER,1.82,RONALDO VACCARI,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-05148/2016,https://tasabendo.com.br/politica/jornal-divulga-pesquisa-com-tauillo-na-frente-pela-disputa-da-prefeitura/,10175063000132,PR,74837,1,P,,,,TAUILLO TEZELLI,43.35,REGINA DUBAY,19.05,RODRIGO SALVADORI,18.55,PROFESSOR EVALDO,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-05307/2016,https://www.bemparana.com.br/noticia/pesquisas-i--,10175063000132,PR,77453,1,P,,,,ANDRE PIOLI,44.0,MARCELO ROQUE,20.87,ALCEUZINHO MARON,14.31,PROFESSOR HERMES,2.19,PROFESSOR JOZELITO,1.39,RICARDO,1.39,GERSON BAGE,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-06526/2016,https://www.bemparana.com.br/noticia/com-golpistas--,10175063000132,PR,77771,1,P,,,,MARCELO RANGEL,40.27,ALIEL MACHADO,21.63,JULIO KULLER,20.44,PROFESSOR GADINI,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-08680/2016,https://pt-br.facebook.com/ruyhauercandidato/posts/,10175063000132,PR,79634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-09123/2016,https://arede.info/campos-gerais/112760/osmar-blum-lidera-intencao-de-votos-em-carambei,10175063000132,PR,75221,1,P,0.0,,,OSMAR BLUM,12.58,ELISANGELA PEDROSO,4.64,OSMAR RICKLI,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-09123/2016,https://arede.info/campos-gerais/112760/osmar-blum-lidera-intencao-de-votos-em-carambei,10175063000132,PR,75221,1,P,1.0,,,OSMAR BLUM,40.4,ELISANGELA PEDROSO,25.2,OSMAR RICKLI,16.9,BART JANSSEN,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO,PR-09227/2016,https://issuu.com/edcorreioparanaense/docs/correio_b8726ae384ea67,10175063000132,PR,75353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
