outro id,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
,PB-08704/2016,http://expressopb.net/2016/09/29/pesquisa-aponta-roberto-feliciano-com-12-a-frente-de-joao-da-utilar-em-sapepb/,PB,SAPÉ,1.0,P,0.0,,,ROBERTO FELICIANO,"38,3",JOAO CLEMENTE,26,JUSCELINO DO PEIXE,"9,8",JOSIVALDO DA CAIXA,"2,8",,,,,,,,,,,,,,,,,,,,,,
,PB-08704/2016,http://expressopb.net/2016/09/29/pesquisa-aponta-roberto-feliciano-com-12-a-frente-de-joao-da-utilar-em-sapepb/,PB,SAPÉ,1.0,P,1.0,,,ROBERTO FELICIANO,"39,5",JOAO CLEMENTE,"27,8",JUSCELINO DO PEIXE,"10,5",JOSIVALDO DA CAIXA,"3,8",,,,,,,,,,,,,,,,,,,,,,
,ES-00009/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Serra_201202_SiteFutura.pdf,ES,SERRA,1.0,P,1.0,,,SERGIO VIDIGAL,"43,2",AUDIFAX,"36,9",VANDINHO LEITE,"6,3",ROBERTO CARLOS,"2,7",PROFESSOR RENATO,1,,,,,,,,,,,,,,,,,,,,
,ES-00009/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Serra_201202_SiteFutura.pdf,ES,SERRA,1.0,P,0.0,,,SERGIO VIDIGAL,"25,4",AUDIFAX,"19,7",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00017/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_Serra_201207_SiteFutura_V01.pdf,ES,SERRA,1.0,P,1.0,,,AUDIFAX,"41,1",SERGIO VIDIGAL,"40,9",PROFESSOR RENATO,"3,5",JOSE VENTURINI,"1,2",,,,,,,,,,,,,,,,,,,,,,
,ES-00017/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_Serra_201207_SiteFutura_V01.pdf,ES,SERRA,1.0,P,0.0,,,AUDIFAX,27,SERGIO VIDIGAL,"23,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00068/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_Serra_201209SiteFutura_V00.pdf,ES,SERRA,1.0,P,1.0,,,AUDIFAX,"45,1",SERGIO VIDIGAL,"38,4",PROFESSOR RENATO,1,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00068/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_Serra_201209SiteFutura_V00.pdf,ES,SERRA,1.0,P,0.0,,,AUDIFAX,39,SERGIO VIDIGAL,"33,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00205/2012,http://g1.globo.com/espirito-santo/eleicoes/2012/noticia/2012/10/audifax-tem-52-e-vidigal-454-dos-votos-validos-na-serra-es.html,ES,SERRA,1.0,P,1.0,,,AUDIFAX BARCELOS,46,SERGIO VIDIGAL,"40,2",PROFESSOR RENATO,"1,5",,,,,,,,,,,,,,,,,,,,,,,,
,ES-01069/2016,https://www.gazetaonline.com.br/especiais/eleicoes_2016/2016/09/vidigal-tem-48-das-intencoes-de-votos-validos-contra-45-de-audifax-1013981179.html,ES,SERRA,1.0,P,1.0,,,VIDIGAL,"40,5",AUDIFAX,"37,6",GIDEAO SVENSSON,"2,3",GIVALDO VIEIRA,"2,1",,,,,,,,,,,,,,,,,,,,,,
,ES-01218/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-vidigal-433-audifax-427-nao-sabem-73-brancosnulos-67.html,ES,SERRA,1.0,P,1.0,,,SERGIO VIDIGAL,"43,3",AUDIFAX,"42,7",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-02162/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-vidigal-475-audifax-40-nao-sabem-75-brancosnulos-48.html,ES,SERRA,1.0,P,0.0,,,SERGIO VIDIGAL,"44,3",AUDIFAX BARCELOS,"36,3",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-02162/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-vidigal-475-audifax-40-nao-sabem-75-brancosnulos-48.html,ES,SERRA,1.0,P,1.0,,,SERGIO VIDIGAL,"47,5",AUDIFAX BARCELOS,"40,3",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-08176/2016,https://www.gazetaonline.com.br/cbn_vitoria/reportagens/2016/03/audifax-e-considerado-otimo-ou-bom-por-35-1013933500.html,ES,SERRA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-04303/2016,http://futuranet.ws/wp-content/uploads/2016/10/Eleitoral_2016_Sooretama_Setembro.pdf,ES,SOORETAMA,1.0,P,1.0,,,ALESSANDRO BROEDEL,40,ESMAEL LOUREIRO,"29,5",JOANA RANGEL,"9,3",EDSON ISIDORO,"5,3",,,,,,,,,,,,,,,,,,,,,,
,ES-04303/2016,http://futuranet.ws/wp-content/uploads/2016/10/Eleitoral_2016_Sooretama_Setembro.pdf,ES,SOORETAMA,1.0,P,0.0,,,ALESSANDRO BROEDEL,"33,3",ESMAEL LOUREIRO,27,JOANA RANGEL,"6,3",EDSON ISIDORO,"4,3",,,,,,,,,,,,,,,,,,,,,,
,BA-04075/2016,https://reportercoragem.com.br/politica/pesquisa-do-instituto-futura-aponta-timoteo-brito-com-355-e-joao-bosco-com-208/,BA,TEIXEIRA DE FREITAS,1.0,P,1.0,,,TIMOTEO BRITO,"32,3",JOAO BOSCO,18,MARTA HELENA,12,CAIO CHECON,7,,,,,,,,,,,,,,,,,,,,,,
,BA-04075/2016,https://reportercoragem.com.br/politica/pesquisa-do-instituto-futura-aponta-timoteo-brito-com-355-e-joao-bosco-com-208/,BA,TEIXEIRA DE FREITAS,1.0,P,1.0,,,TIMOTEO BRITO,"35,5",JOAO BOSCO,"20,8",MARTA HELENA,"17,5",CAIO CHECON,"10,5",,,,,,,,,,,,,,,,,,,,,,
,MS-00567/2016,https://bocadopovonews.com.br/as-dez-mais-74/,MS,TERENOS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-00022/2012,https://www.campograndenews.com.br/politica/com-aprovacao-de-86-prefeita-de-tres-lagoas-lidera-preferencia-de-eleitores,MS,TRÊS LAGOAS,1.0,P,1.0,,,MARCIA MOURA,47,ANGELO GUERREIRO,"42,75",,,,,,,,,,,,,,,,,,,,,,,,,,
,MS-00022/2012,https://www.perfilnews.com.br/marcia-moura-ultrapassa-guerreiro-na-corrida-eleitoral/,MS,TRÊS LAGOAS,1.0,P,0.0,,,MARCIA MOURA,"15,25",ANGELO GUERREIRO,"9,25",SIMONE TEBET,"1,5",,,,,,,,,,,,,,,,,,,,,,,,
,MS-03204/2016,https://www.radiocacula.com.br/noticias/politica/guerreiro-lidera-disputa-a-prefeitura-de-tres-lagoas-com-martinho-em-2-aponta-pesquisa-fiems-ipems,MS,TRÊS LAGOAS,1.0,P,1.0,,,ANGELO GUERREIRO,"68,74",JORGE MARTINHO,"12,3",IDEVALDO CLAUDINO,"2,34",,,,,,,,,,,,,,,,,,,,,,,,
,MG-01241/2012,https://giseldacampos-jornalista.blogspot.com/2012/10/,MG,UBERABA,1.0,P,1.0,,,LERIN,41,PIAU,"36,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-01241/2012,"https://www.em.com.br/app/noticia/politica/2012/10/24/interna_politica,325222/psb-e-pmdb-embolados-na-reta-final-da-disputa-em-uberaba.shtml",MG,UBERABA,1.0,P,0.0,,,LERIN,"40,6",PIAU,"35,2",,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-00455/2012,https://www.arquivojudicial.com/processo/cC3zfgdIq,MG,UBERL√ÇNDIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MG-00543/2012,https://www.varginhaonline.com.br/noticias/exibe_noticia.asp?id=171050,MG,VARGINHA,1.0,P,0.0,,,ANTONIO SILVA,"40,4",DR. EDUARDO CORUJINHA,"18,2",RENATO,"16,8",KIKO,"1,6",,,,,,,,,,,,,,,,,,,,,,
,MG-00543/2012,https://www.varginhaonline.com.br/noticias/exibe_noticia.asp?id=171050,MG,VARGINHA,1.0,P,1.0,,,ANTONIO SILVA,43,DR. EDUARDO CORUJINHA,"22,6",RENATO,18,KIKO,"1,6",,,,,,,,,,,,,,,,,,,,,,
,MG-00783/2012,https://www.blogdomadeira.com.br/2012/10/sai-nova-pesquisa-eleitoral-do-jornal-estado-de-minas-quadro-permanece-inalterado/,MG,VARGINHA,1.0,P,,,,ANTONIO SILVA,"44,5",EDUARDO CORUJINHA,"19,6",RENATO,"17,4",KIKO,"3,2",,,,,,,,,,,,,,,,,,,,,,
,ES-00006/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_VilaVelha_201202_SiteFutura.pdf,ES,VILA VELHA,1.0,P,1.0,,,MAX FILHO,"24,5",HERCULES SILVEIRA,"22,8",NEUCIMAR FRAGA,17,RODNEY MIRANDA,"15,2",RAFAEL FAVATTO,"3,3",JOAO BATISTA BABA,1,,,,,,,,,,,,,,,,,,
,ES-00006/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_VilaVelha_201202_SiteFutura.pdf,ES,VILA VELHA,1.0,P,0.0,,,MAX FILHO,"11,8",NEUCIMAR FRAGA,11,HERCULES SILVEIRA,"6,5",RODNEY MIRANDA,3,,,,,,,,,,,,,,,,,,,,,,
,ES-00023/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_VilaVelha_201207_SiteFutura_V00.pdf,ES,VILA VELHA,1.0,P,1.0,,,NEUCIMAR FRAGA,"31,3",MAX FILHO,"29,2",RODNEY MIRANDA,"19,3",JOAO BATISTA BABA,"1,5",,,,,,,,,,,,,,,,,,,,,,
,ES-00023/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_VilaVelha_201207_SiteFutura_V00.pdf,ES,VILA VELHA,1.0,P,0.0,,,NEUCIMAR FRAGA,16,MAX FILHO,"14,3",RODNEY MIRANDA,"6,7",,,,,,,,,,,,,,,,,,,,,,,,
,ES-00062/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_VilaVelha_201208_SiteFutura_V00.pdf,ES,VILA VELHA,1.0,P,1.0,,,NEUCIMAR,"31,2",MAX FILHO,"26,8",RODNEY MIRANDA,"25,1",BABA,"2,3",,,,,,,,,,,,,,,,,,,,,,
,ES-00062/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_VilaVelha_201208_SiteFutura_V00.pdf,ES,VILA VELHA,1.0,P,0.0,,,NEUCIMAR,"26,8",MAX FILHO,22,RODNEY MIRANDA,"18,3",BABA,"1,3",,,,,,,,,,,,,,,,,,,,,,
,ES-00206/2012,http://g1.globo.com/espirito-santo/eleicoes/2012/noticia/2012/10/em-vila-velha-neucimar-tem-367-e-rodney-321-dos-votos-validos.html,ES,VILA VELHA,1.0,P,1.0,,,NEUCIMAR FRAGA,32,RODNEY MIRANDA,28,MAX FILHO,"26,2",,,,,,,,,,,,,,,,,,,,,,,,
,ES-00222/2012,http://futuranet.ws/wp-content/uploads/2012/10/Resultados-Pesquisa-Eleitoral-Segundo-Turno-Vila-Velha_SiteFutura.pdf,ES,VILA VELHA,1.0,P,1.0,,,RODNEY MIRANDA,"53,8",NEUCIMAR,"35,3",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00222/2012,http://futuranet.ws/wp-content/uploads/2012/10/Resultados-Pesquisa-Eleitoral-Segundo-Turno-Vila-Velha_SiteFutura.pdf,ES,VILA VELHA,1.0,P,0.0,,,RODNEY MIRANDA,"51,3",NEUCIMAR,33,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00227/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VilaVelha_SegundoTurnoQuanti2_201210_SiteFutura_V00.pdf,ES,VILA VELHA,1.0,P,1.0,,,RODNEY MIRANDA,"54,4",NEUCIMAR,"34,1",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00227/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VilaVelha_SegundoTurnoQuanti2_201210_SiteFutura_V00.pdf,ES,VILA VELHA,1.0,P,0.0,,,RODNEY MIRANDA,"53,1",NEUCIMAR,33,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00236/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VilaVelha_SegundoTurnoQuanti3_201210_V00_Site.pdf,ES,VILA VELHA,1.0,P,1.0,,,RODNEY MIRANDA,"47,3",NEUCIMAR,"39,2",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00236/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VilaVelha_SegundoTurnoQuanti3_201210_V00_Site.pdf,ES,VILA VELHA,1.0,P,0.0,,,RODNEY MIRANDA,"45,3",NEUCIMAR,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00439/2016,https://www.gazetaonline.com.br/noticias/politica/2016/03/neucimar-marca-23-5-contra-10-de-rodney-em-pesquisa-eleitoral-em-vila-velha-1013934522.html,ES,VILA VELHA,1.0,P,1.0,,,NEUCIMAR FRAGA,"24,3",HERCULES SILVEIRA,"21,5",RODNEY MIRANDA,"11,5",RAFAEL FAVATTO,7,JUNIOR BOLA,"1,8",OSVALDO MATURANO,"1,5",VASCO ALVES,"4,5",EUCLERIO SAMPAIO,"2,3",HUDSON LEAL,"1,3",,,,,,,,,,,,
,ES-05965/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-votos-validos-max-596-neucimar-404.html,ES,VILA VELHA,1.0,P,1.0,,,MAX FILHO,"47,1",NEUCIMAR FRAGA,"31,9",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-06703/2016,http://futuranet.ws/wp-content/uploads/2016/10/Eleitoral_2016_VilaVelha_Setembro.pdf,ES,VILA VELHA,1.0,P,1.0,,,MAX FILHO,31,NEUCIMAR FRAGA,"28,2",RODNEY MIRANDA,"13,5",DOUTOR RAFAEL FAVATTO,"4,8",VASCO ALVES,"4,2",PROFESSORA LIU KATRINI,"1,3",,,,,,,,,,,,,,,,,,
,ES-06703/2016,http://futuranet.ws/wp-content/uploads/2016/10/Eleitoral_2016_VilaVelha_Setembro.pdf,ES,VILA VELHA,1.0,P,0.0,,,MAX FILHO,"25,2",NEUCIMAR FRAGA,"21,5",RODNEY MIRANDA,"11,3",DOUTOR RAFAEL FAVATTO,4,VASCO ALVES,"3,2",,,,,,,,,,,,,,,,,,,,
,ES-07482/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-max-48-neucimar-348-brancosnulos-11-nao-sabem-6.html,ES,VILA VELHA,1.0,P,0.0,,,MAX FILHO,"42,3",NEUCIMAR FRAGA,"29,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-07482/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-max-48-neucimar-348-brancosnulos-11-nao-sabem-6.html,ES,VILA VELHA,1.0,P,1.0,,,MAX FILHO,48,NEUCIMAR FRAGA,"34,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-07734/2016,https://www.gazetaonline.com.br/especiais/eleicoes_2016/2016/09/max-filho-tem-37-das-intencoes-de-votos-validos-contra-34-de-neucimar-fraga-1013981601.html,ES,VILA VELHA,1.0,P,1.0,,,MAX FILHO,31,NEUCIMAR FRAGA,"28,2",RODNEY MIRANDA,"13,5",RAFAEL FAVATTO,"4,8",VASCO ALVES,"4,2",LIU KATRINI,"1,3",,,,,,,,,,,,,,,,,,
,ES-00011/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Vitoria_201203_V00_SiteFutura.pdf,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO VELLOZO LUCAS,"25,2",LUCIANO REZENDE,"19,3",IRINY LOPES,"10,3",LELO COIMBRA,"6,7",JOSE ESMERALDO,6,MAX DA MATA,4,SERGIO MAGALHAES,"1,2",,,,,,,,,,,,,,,,
,ES-00011/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Vitoria_201203_V00_SiteFutura.pdf,ES,VITÓRIA,1.0,P,1.0,,,PAULO HARTUNG,"42,5",LUIZ PAULO VELLOZO LUCAS,"14,2",LUCIANO REZENDE,"10,7",IRINY LOPES,"7,5",JOSE ESMERALDO,5,MAX DA MATA,"2,5",SERGIO MAGALHAES,1,,,,,,,,,,,,,,,,
,ES-00011/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_AvaliacaoMunicipios_Vitoria_201203_V00_SiteFutura.pdf,ES,VITÓRIA,1.0,P,0.0,,,PAULO HARTUNG,"11,5",LUIZ PAULO VELLOZO LUCAS,"7,7",LUCIANO REZENDE,3,IRINY LOPES,"2,3",,,,,,,,,,,,,,,,,,,,,,
,ES-00013/2012,https://www.yumpu.com/pt/document/read/36413593/avaliaaao-municipal-vitaria-es-futuranet,ES,VITÓRIA,1.0,P,0.0,,,LUIZ PAULO,"6,3",IRINY LOPES,"4,5",LUCIANO REZENDE,"3,2",,,,,,,,,,,,,,,,,,,,,,,,
,ES-00013/2012,https://www.yumpu.com/pt/document/read/36413593/avaliaaao-municipal-vitaria-es-futuranet,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO,"31,2",LUCIANO REZENDE,"21,3",IRINY LOPES,"13,3",LELO COIMBRA,"6,2",JOSE ESMERALDO,6,SERJAO,"2,2",,,,,,,,,,,,,,,,,,
,ES-00019/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_Vitoria_201207_SiteFutura_V00.pdf,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO VELLOZO,"37,8",LUCIANO REZENDE,"27,8",IRINY LOPES,"13,2",GUSTAVO DE BIASE,1,,,,,,,,,,,,,,,,,,,,,,
,ES-00019/2012,http://futuranet.ws/wp-content/uploads/2012/07/R_RedeGazeta_Vitoria_201207_SiteFutura_V00.pdf,ES,VITÓRIA,1.0,P,0.0,,,LUIZ PAULO VELLOZO,"14,2",LUCIANO REZENDE,"7,2",IRINY LOPES,5,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00102/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_Vitoria_201208_SiteFutura_V00.pdf,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO,36,LUCIANO REZENDE,"27,2",IRINY LOPES,17,GUSTAVO DE BIASE,2,MONTALVANI,"1,3",,,,,,,,,,,,,,,,,,,,
,ES-00102/2012,http://futuranet.ws/wp-content/uploads/2012/09/R_RedeGazeta_Vitoria_201208_SiteFutura_V00.pdf,ES,VITÓRIA,1.0,P,0.0,,,LUIZ PAULO,"35,5",LUCIANO REZENDE,"24,7",IRINY LOPES,"15,8",GUSTAVO DE BIASE,"1,5",MONTALVANI,"1,5",,,,,,,,,,,,,,,,,,,,
,ES-00201/2012,http://g1.globo.com/espirito-santo/eleicoes/2012/noticia/2012/10/em-vitoria-luiz-paulo-tem-383-e-luciano-316-dos-votos-validos.html,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO VELLOZO,"34,2",LUCIANO REZENDE,"28,2",IRINY LOPES,"21,5",GUSTAVO DE BIASE,4,MONTALVANI,1,,,,,,,,,,,,,,,,,,,,
,ES-00220/2012,http://g1.globo.com/espirito-santo/eleicoes/2012/noticia/2012/10/luciano-tem-568-e-luiz-paulo-308-diz-futura-do-segundo-turno.html,ES,VITÓRIA,1.0,P,1.0,,,LUCIANO REZENDE,"56,8",LUIZ PAULO,"30,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00231/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VitoriaSegundoTurnoQuanti2_201210_SiteFutura_V00.pdf,ES,VITÓRIA,1.0,P,1.0,,,LUCIANO REZENDE,"49,8",LUIZ PAULO,"38,5",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00231/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VitoriaSegundoTurnoQuanti2_201210_SiteFutura_V00.pdf,ES,VITÓRIA,1.0,P,0.0,,,LUCIANO REZENDE,"47,8",LUIZ PAULO,"37,2",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00235/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VitoriaSegundoTurnoQuanti3_201210_V00_Site.pdf,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO,"46,1",LUCIANO REZENDE,"43,4",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-00235/2012,http://futuranet.ws/wp-content/uploads/2012/10/R_RedeGazeta_VitoriaSegundoTurnoQuanti3_201210_V00_Site.pdf,ES,VITÓRIA,1.0,P,0.0,,,LUIZ PAULO,"44,4",LUCIANO REZENDE,"42,4",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-03099/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/luciano-tem-498-e-amaro-378-aponta-futura.html,ES,VITÓRIA,1.0,P,0.0,,,LUCIANA REZENDE,"46,3",AMARO NETO,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-03099/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/luciano-tem-498-e-amaro-378-aponta-futura.html,ES,VITÓRIA,1.0,P,1.0,,,LUCIANA REZENDE,"49,8",AMARO NETO,"37,8",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-04674/2016,http://g1.globo.com/espirito-santo/eleicoes/2016/noticia/2016/10/futura-votos-validos-luciano-507-amaro-493.html,ES,VITÓRIA,1.0,P,1.0,,,LUCIANO REZENDE,"43,5",AMARO NETO,"42,2",,,,,,,,,,,,,,,,,,,,,,,,,,
,ES-07129/2016,https://www.gazetaonline.com.br/especiais/eleicoes_2016/2016/10/futura-luciano-tem-42-e-amaro-36-na-disputa-pela-prefeitura-de-vitoria-1013982012.html,ES,VITÓRIA,1.0,P,1.0,,,LUCIANO REZENDE,"35,7",AMARO NETO,"30,1",LELO COIMBRA,"13,7",PERLY CIPRIANO,"2,9",ANDRE MOREIRA,"2,3",,,,,,,,,,,,,,,,,,,,
,ES-09624/2016,http://g1.globo.com/espirito-santo/noticia/2016/03/luiz-paulo-tem-289-e-amaro-neto-244-diz-futura-em-vitoria.html,ES,VITÓRIA,1.0,P,0.0,,,LUIZ PAULO,"15,2",LUCIANO,7,AMARO NETO,"6,2",JOAO COSER,"1,2",RENATO CASAGRANDE,1,,,,,,,,,,,,,,,,,,,,
,ES-09624/2016,http://g1.globo.com/espirito-santo/noticia/2016/03/luiz-paulo-tem-289-e-amaro-neto-244-diz-futura-em-vitoria.html,ES,VITÓRIA,1.0,P,1.0,,,LUIZ PAULO,"28,9",AMARO NETO,"24,4",LUCIANO REZENDE,"17,7",LELO COIMBRA,"3,7",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
